path	sha256	disposition	owner	replacement_gate	selection
packages/domain/account_projection.py	d996f66df2914dbfa7ba62e26eb38b37f88725dcbfa30ec280c6a7b050c499fc	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/domain/accounting.py	615e8bc8b730058334875160f75fdf39ef3c7c939d038749eb17f8b7ae6e3e79	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/domain/advanced_risk_admission.py	773df8fb927e1dc550915e0a2d33ac5902d888caa8ac16c764f935e77bce1737	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/domain/advanced_risk_enforcement.py	f0e17b6fba10ea2f8ba3cd390f81503caaf94be0cf49c317bdfaad89da8676a6	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/domain/advanced_risk_metrics.py	96ceab232aeb8b4a35ffc69667911b8a6821a756f8d5fd10a2292e7c9aee6f35	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/domain/advanced_risk_sources.py	cc7ec421d9da63cf68ba7b5e6a7175929bbb3e6b5c51ddb58193e7be16d013cf	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/domain/batch_risk.py	0e0c44c5551e8a9d0b6a3280520fdc01941106b10c814e8715d21401a254c32c	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/domain/broker_inbox.py	6e66bebcbaf5cf4bef165abcffa66b516a819afe98b2797cb19d0eeb651a04a2	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/domain/broker_ingress.py	47ced53fb5232240a0832a00c340561e35ef31a4b405eca790f394917420c130	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/domain/broker_reconciliation.py	98fdf2985aa659f4a73eb1c9418a823ae4b6c296f3330c1aedd8941f6c059fa1	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	lexical-or-native-seed
packages/domain/clock.py	2d1f0904d71773acd2a2088c711126bdd0f0a71cb91f2cf6b20a277da8ac812b	retain-pure-time-contract-refactor-producer	W1-runtime	G-TIME	lexical-or-native-seed
packages/domain/corporate_action_ledger.py	01d22eee3c3515df0dc47dea0c68006f4e576848aa1393ded42f50920c222a34	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/domain/decision.py	1c1a18469a693890e940b33aac2f883a21672f0a7326d0b9d7e61f576f0665f3	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/domain/execution.py	00295b3015949ee071c17d10e8aea8512eb4d393ed2e4956850ff59804d117a9	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/domain/experiment_governance.py	cf8a8f1b54d84c6c20046d336136acbef412fad0425e69084fe6bddc6ed3b7e9	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/domain/feature.py	19775fbc4bf3c767a93b9d8c03b97dbc832de5c572157ddfc060326114e42d25	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/domain/feature_replay.py	569892e2e50a4f1c42a9ec04d898f2932189861678276aebe455adc2e66b6b70	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/domain/feature_target.py	80f8f4eccfaadda219a5c2390ed919558286c9a0d8972cb9b9522dc616a3ac81	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/domain/feature_target_replay.py	d3cb217a85264880200b9946a5e96d22a74c3e43a198f812d7d32a3884b5c1a3	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/domain/fixture_segment_economics.py	31224535f586e3fee0c23fd21fce9fff79035678bdda99fcbc3505db23e35c3f	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/domain/fixture_segment_worker.py	09183d67fc549e8d32a293e0cb52854e55fee4f2d3be5a9e3c7d9c078d060ede	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/domain/ledger_reducer.py	4b17f0a7a611eff4dfe9a36466042734ef1e963633f1d469524b2493f7c41cbb	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/domain/market_batch.py	3d306fc6d23e546d9d5d7482df7e365c48f0a5336ee181f58230cd778f0175f7	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/domain/models.py	3e20b0ea1dec7504e5a49dd613cc66ac5db9c34913725458e38769ccda5912c4	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/domain/operational_control.py	0054f0b1c9bfb008f4f5d4605daeda83a96d4a832d542482406c81cc037fd609	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/domain/operational_drill.py	0c6b0379d0ed73318778a07866ec44260a50e9ff3a4c209bab7909bb20e70766	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/domain/order_reducer.py	e4a2dbf4d57c98358403525dc23aaed556607a51e71e0b3af7249fcb848e777a	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/domain/portfolio.py	73cdcdfb51d288a7a22f3bb1b9c5893520df4a2278b88a57d1ed13cb2104b637	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/domain/replay.py	fffd78a2540d6e7a79f1c900a73d953a8584be4c89edd0b9390e500547c5fe14	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/domain/replay_manifest.py	43f583d51158fe03b54cc395c4836286e132d42a874e6715a5f099971e7fa0f2	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/domain/reservation_lifecycle.py	e54b19289a848e7a98951d960f46ed6e3845995906d98624245e5b8b4f2c71ab	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/domain/risk.py	5bcd35d4b1aa9f387a7c3aab6aeb4c4b29377d5bcf78da110f3254bfad7998f0	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/domain/settlement_ledger.py	8e5d99094800821e2c77de2431693b3d1823e8b449397dd425fb540bf447fa9e	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/domain/strategy.py	4c1546040212a7f2d5a7356f47353b1022ebbe987effcb06634575dfebfed008	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/domain/strategy_invocation_lifecycle.py	0e8ca82e38ce01e39fe16d71116206d4a5e48e06e0165cea91e929b4315c6174	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/domain/strategy_replay.py	ebb155383fa11861dfb407811e74df8a37cca503b109ece2d361045aa3b4ed20	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/domain/strategy_state.py	f1425388d470b86ac7455ffaa8752141beae6cedd2dd8efbcd26abb4a251cf5c	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/domain/strategy_supervision.py	ce7164bf89ffea6e9f173e021211da0eb5fc1555b2fc1fc82a575dfa1dbd884c	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/domain/strategy_supervision_alert.py	513a5934e24dcff8dccf5e20f6a79a3af7f0ef73eaf5624d284527b7f1453d2d	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/domain/strategy_supervision_control.py	6421b0eea95bce48769850c98569a9cdeca2514b9834e6aebd85a289abb89213	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/domain/submission_attempt.py	8989cb160d3c143d8156dcd8145c868ea211e03be06319b6f79a598d30903986	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/domain/trusted_time.py	1e94c9ec0249551b1c34f1cfa20b1a180b9534c22ea6f577a560795588382e92	retain-pure-time-contract-refactor-producer	W1-runtime	G-TIME	lexical-or-native-seed
packages/domain/trusted_time_enrollment_evidence.py	18fae9f7a30ea11da14ea4aa32a2b98c47cba099a6c2daa520505973e5d15047	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
packages/domain/trusted_time_graceful_stop_v2.py	6512368b75895ee407c06042a2ba552aa37699778165539de1093bc404866e19	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
packages/domain/trusted_time_graceful_stop_v2_docker.py	d071b5b082d6b5db4abf9f1bf4be7aad4c5950a6fb4be70f3342f09b4ebb2cf8	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
packages/domain/trusted_time_graceful_stop_v2_lifecycle_semantics.py	ffbafa19e99903d4af6f2e4a1e50bab8c50d6b4831accef80bba487c90edd23a	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
packages/domain/trusted_time_graceful_stop_v2_reauthentication.py	6598e8baf1ef721c3739bfec7e3be928948e6ddb1e493e7c5cee8edcb2da7ecd	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
packages/domain/trusted_time_graceful_stop_v2_recovery.py	7032ab117733749085598b255a065f17b51a4ee6b619a0e4f9ddd7d9de369d5f	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
packages/domain/trusted_time_graceful_stop_v2_runtime_seal.py	e2ba1c540e29572ff9a99e0ea81cebdb22583e9d1e8b9f98fd3f84ea264d175c	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
packages/domain/trusted_time_graceful_stop_v2_terminal.py	c391c6fc576dd55b6aae716f217d46a96d133199e4a315f35ef0cfe1adc636aa	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
packages/domain/trusted_time_graceful_stop_v2_transport.py	184cbface42dfd5c201a459a977a34e1606b26540e256defc95d075917c10639	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
packages/domain/trusted_time_post_enrollment_graceful_stop_operator_attestation.py	d4ad1bc1c3bf16b19e08c2b2f7ea1f0d44155f5f3b5b5ec72db1f7fc57fdfca9	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
packages/domain/trusted_time_post_enrollment_graceful_stop_operator_authority.py	4021e8ba02b418537a9ccda861af5bde6aa26ed5febad17be3829a997939fa34	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
packages/domain/trusted_time_post_enrollment_operator_attestation.py	c294e3639b5e130e344beb54b2e331cc60989138cbe5ce3b85fd2d0c2ac141d4	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
packages/domain/trusted_time_post_enrollment_operator_authority.py	6e26b1e98387667fe47fb8160749ec8f4ba173aea802f04cf0f3cc7a3eabae1f	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
packages/domain/trusted_time_post_enrollment_start.py	c74e416d9471b19736e5b454d9e67e741d45b9ed787d1441c9f9d5e85353af26	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
packages/domain/unknown_submission_recovery.py	efb40305f1b8cb42112ca2a3cbe4e8595f202d621c8f26fd45d31aa85fd958e3	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	lexical-or-native-seed
packages/domain/walking_thread.py	d0450b560f9c492ce8feb6ee7e1da88401fb3844ee1455ac9eaf44c33070ac7b	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/execution/__init__.py	7c8a496f4fcd1a9ec44644fb53f810f258944213dcfb6ed37cedd7bd1e23fe2a	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/execution/account_coordinator.py	3d07ed24ceafe78961c58d903eb7d2d9c2880ddfcd40f6cdaf5336298621bf6f	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/execution/ports.py	d66a29d8d1625a6044d31bf480eb2bda09709c9b181724a5b9de779c285048dd	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/persistence/__init__.py	e8f8b436442331619c5e5ca30010671b1bb9e6e0c5b06915b398f5a3e57e38cb	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/persistence/account_coordinator.py	3fbf46f9a8688952d07bcb3de620148e9c8b986f05477e9c51c0dfb7a6d08c22	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/persistence/advanced_batch_risk.py	d9602d65b64aca15acee94b3cb56fc335de1b205be3a85fde6a5b08b6cc1a517	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/persistence/advanced_risk.py	fad09eaecc4880621e38a8fbf7c26776a2837e1741c4f7f4b7266c91ac72e583	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/persistence/alpaca_paper_account_activity.py	69f1fe9f3440c63c027fa5e6c6b8fe9938b7edaafa558281d5673161ced99743	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/persistence/alpaca_paper_account_activity_comparison.py	6d62e99edcc71a2e32a7711a868ce3feb947268483795d10c142a9e1f5ddd026	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/persistence/alpaca_paper_account_binding.py	e28b4e2e1ab6406b8af1a807a4a9ede070b6aabbf3fae724c55e84859bfb143a	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/persistence/alpaca_paper_asset_binding.py	36c34b27345bbf2e587c625ceb3e5467b1596d9b81c26782bbfee18b75f1c99f	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/persistence/alpaca_paper_lookup_observation.py	aa8cd79b80cdc62672d0aa7a251f53be716fca23ed265df78411bd44e515f5a5	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/persistence/alpaca_paper_order_snapshot.py	4fc22c79f9ae8bf1b55ba63d9436296d73c068bf8efcb9e6e87816b102e908e1	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/persistence/alpaca_paper_order_view_comparison.py	8b171c288807a8d6f8b8dc8d9d1c33b6b78e5eb210925792c6d3d7914b0ae8df	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/persistence/alpaca_paper_order_view_transition.py	9167471bc2e61b7ef9df35abdb6f932c40e1ca4ff354a6965c86087e3dfea5d0	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/persistence/alpaca_paper_position_snapshot.py	e5993e2a3ce9029c68c0a18d14e95e67e95428f6d7be4d2c15fa07babc44a7e2	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/persistence/alpaca_paper_position_view_comparison.py	3ffa9cdc71d016d493cf3ac9972ec07b866a6e026f5f360f14bd5bcab3a2285c	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/persistence/alpaca_paper_position_view_transition.py	fa59c93e26e098ad3cd14e872499b8b3360c884e085225bfa929c528cb1ce084	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/persistence/backtest_workflow.py	1a160f89ab47b41e8a7d18770c2a7826570b33934635790c23e03384188720a0	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/persistence/batch_risk.py	aeb539ae829b07da66f63e707a410b4f0f3b6f74a75fe874fcc8b38cfcc1e75e	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/persistence/broker_inbox.py	701bd1a84f00c5d1cc5fb23ed8b83cba69e107116a499820b18e60e8175c4621	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/persistence/broker_ingress.py	d7e88f5a27374258eb48ba95b1d3ad09debab96470433c7157f8c0991040637b	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/persistence/broker_reconciliation.py	fb116f4f3ae498280a281d17752e3db7094a23e67beb5830575e6b7aef685cd6	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/persistence/broker_request_budget.py	4405c7bc4599b32c15ecc7b39a1cbe87deec2920c66fe098cb11c3fa9cd32d3a	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	lexical-or-native-seed
packages/persistence/critical_alert.py	46f345f2f16f2da2dbeea018d93f41bc57c5d1a5a898aff045ec8126dedae46c	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	lexical-or-native-seed
packages/persistence/critical_alert_failure_control.py	f304f187de358d0c5ab18dc3bacc63f40f770e0f5a43945e68bf3bfcb6919f47	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/persistence/database.py	530fc7f98be5321e11ca9cc3bdb726ef6b79e90927b4ccae598066416e8dda6a	retain-schema-refactor-active-composition	orchestrator	G-DB	lexical-or-native-seed
packages/persistence/etrade_oauth_coordinator.py	ef0e15c316ebe59f9bab50f8369ebf89467d1524b05f9bf8861033626249ec4d	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	lexical-or-native-seed
packages/persistence/experiment_governance.py	33b8e666770c3106b661b6acfec3d6b65a16e1964d62ec997158c0c8faa74b5f	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/persistence/fixture_segment_worker.py	4967df0d71ad93bee1259c1b004415a4319d7468c57f488662fd6b9412f4e911	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/persistence/local_operations.py	b1276ab2ba5f6cb207725c2154c5c758f74a2a9582e8ca0507a3ae4c4a4f918e	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/persistence/market_data.py	a90b17e737a07e8a18ff72589afda687119e4fc7e1d478c57763feffd432341c	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/persistence/operational_control.py	4eb85519969f0dad62577603f7e8ef2ea817f1e32964cf3bde2b04fd3e721853	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	lexical-or-native-seed
packages/persistence/phase2_ledger.py	bcffc5db91dff12a8aab81915cac168f741217c17dd1e7d17fb710c5652cdd52	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/persistence/replay.py	2b72cec287343f50b6658d12270dc7f580711ab956255a474cc01ee8c57e703c	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/persistence/reservation_lifecycle.py	c562984ed592e457d3821bdccc3a6e99a70bdbf68aeede214be72da995981599	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/persistence/risk.py	3a1c1307308472b57ab87fb832196e27610a872b4bbaf8f11b54331d12610950	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/persistence/schema.py	500f00534db3af78351e7ae8b9156d2f4b587f72cd3621c9b0df48501c7732f5	retain-schema-refactor-active-composition	orchestrator	G-DB	lexical-or-native-seed
packages/persistence/simulation_horizon.py	a83f6c2fa86352275f69007df6a0b742e7dede54b77712f08533f4ea98460ad4	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/persistence/strategy_invocation_lifecycle.py	981c915db201d045a6f8de45aa49a882a3410112a1ce674777885ca649808309	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/persistence/strategy_supervision.py	dc2d4f694efc0d12044d74b96afb223e9fe5f98fc4944cfe7ce07f2e8882eed9	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/persistence/submission_attempt.py	a0c9187f7fe78bb6f620148aecbdc37e8c4016d86df298801124db182492a20d	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/persistence/trusted_time.py	ee55bc5ece682e9a0e011bd837ae11a20815f38fd02b4a9ffa98499dc0bb9179	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
packages/persistence/trusted_time_graceful_stop_v2.py	bb40d1fcde84848a3a44d318d690a11a30e3ba9b2267eeb65eadee288d9d9dd2	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
packages/persistence/trusted_time_head_anchor.py	10f433a9e196f129f4364e839e3ce8db98fe0ad5eba63aeaf6a4d84c60763dc6	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
packages/persistence/unknown_submission_recovery.py	a5674c871515bab895edc8f03dddf064995663029215865f6438827f2855ad03	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/persistence/walking_thread.py	529ae2383cdf0c318c4a9051b59794d30393a8c350b9eae028defd2d03466135	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/risk/__init__.py	bf53a679fc23d59e7b07924674b94d8b0b09ee9e52036d4b54ad528849d84bc2	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/risk/batch_repository.py	411ad2fc1512f0ababd0b5b1b025ee071fe2ef5a52f8657f5a9f2f3d56672377	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
pyproject.toml	137a911173dd96b42bee4820f837494b7bd84240d279eb04302323ee4d73bfb4	serialize-build-config-architecture-cutover	orchestrator+W1-runtime	G-BUILD+G-TEST	lexical-or-native-seed
scripts/bind_alpaca_paper_account.py	819dc909976d5c99fd9cebdb43ea539ec3372db291c006880abfa75fda7e2413	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
scripts/check_architecture.py	e62760ab658a1dbe35cae14ee3a9cb235a5b09c4bc2271550369807f184bd7c1	serialize-build-config-architecture-cutover	orchestrator+W1-runtime	G-BUILD+G-TEST	lexical-or-native-seed
